,id,imdb_id,original_title,title,genres,budget,revenue,release_date,runtime,vote_average,vote_count,genre_term_1,genre_term_2,genre_term_3,genre_term_4,genre_term_5,genre_term_6,genre_term_7,genre_term_8,genre_term_9,budget_adjusted_to_2020,revenue_adjusted_to_2020
24860,205596,tt2084970,The Imitation Game,The Imitation Game,"History,Drama,Thriller,War",14000000.0,233555708.0,2014-11-14,113.0,8.0,5895.0,History,Drama,Thriller,War,,,,,,15293600.0,255136255.42
24861,171274,tt1791528,Inherent Vice,Inherent Vice,"Comedy,Romance,Crime,Drama,Mystery",20000000.0,11110975.0,2014-12-25,148.0,6.5,852.0,Comedy,Romance,Crime,Drama,Mystery,,,,,21848000.0,12137629.09
24873,131631,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,"Science,Fiction,Adventure,Thriller",125000000.0,752100229.0,2014-11-18,123.0,6.6,5767.0,Science,Fiction,Adventure,Thriller,,,,,,136550000.0,821594290.16
24897,147441,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,"Adventure,Drama,Action",140000000.0,268031828.0,2014-12-03,150.0,5.6,1957.0,Adventure,Drama,Action,,,,,,,152936000.0,292797968.91
24939,100042,tt2096672,Dumb and Dumber To,Dumb and Dumber To,Comedy,40000000.0,169837010.0,2014-11-12,110.0,5.4,1140.0,Comedy,,,,,,,,,43696000.0,185529949.72
24955,80920,tt2012665,Repentance,Repentance,"Horror,Thriller",5000000.0,1189612.0,2014-02-28,90.0,5.1,26.0,Horror,Thriller,,,,,,,,5462000.0,1299532.15
24982,266856,tt2980516,The Theory of Everything,The Theory of Everything,"Drama,Romance",15000000.0,123726688.0,2014-11-26,123.0,7.8,3403.0,Drama,Romance,,,,,,,,16386000.0,135159033.97
24986,13646,tt0948530,Aanrijding in Moscou,"Moscow, Belgium","Romance,Drama,Comedy",560000.0,1500000.0,2008-01-30,102.0,6.4,11.0,Romance,Drama,Comedy,,,,,,,672952.0,1802550.0
24991,227735,tt2978462,Dolphin Tale 2,Dolphin Tale 2,"Family,Drama",36000000.0,52424533.0,2014-09-12,107.0,6.7,98.0,Family,Drama,,,,,,,,39326400.0,57268559.85
24996,232679,tt2247476,When the Game Stands Tall,When the Game Stands Tall,Drama,15000000.0,30127963.0,2014-08-22,115.0,6.3,134.0,Drama,,,,,,,,,16386000.0,32911786.78
24997,192558,tt2203308,Aashiqui 2,Aashiqui 2,"Drama,Romance",1300000.0,16000000.0,2013-04-25,132.0,6.8,41.0,Drama,Romance,,,,,,,,1443520.0,17766400.0
25014,140818,tt2363213,Gåten Ragnarok,Ragnarok,"Action,Adventure",6500000.0,3721345.0,2013-11-11,120.0,5.7,59.0,Action,Adventure,,,,,,,,7217600.0,4132181.49
25021,36683,tt1155705,２０世紀少年< 第1章> 終わりの始まり,20th Century Boys - Chapter 1: Beginning of the End,"Science,Fiction,Adventure,Mystery",20000000.0,31244858.0,2008-08-19,142.0,6.7,21.0,Science,Fiction,Adventure,Mystery,,,,,,24034000.0,37546945.86
25050,241771,tt3125324,Beyond the Lights,Beyond the Lights,"Romance,Drama",7000000.0,14618727.0,2014-09-10,116.0,7.0,139.0,Romance,Drama,,,,,,,,7646800.0,15969497.37
25055,205775,tt1390411,In the Heart of the Sea,In the Heart of the Sea,"Thriller,Drama,Adventure,Action,History",100000000.0,93820758.0,2015-11-20,122.0,6.5,1300.0,Thriller,Drama,Adventure,Action,History,,,,,109160000.0,102414739.43
25084,135397,tt0369610,Jurassic World,Jurassic World,"Action,Adventure,Science,Fiction,Thriller",150000000.0,1513528810.0,2015-06-09,124.0,6.5,8842.0,Action,Adventure,Science,Fiction,Thriller,,,,,163740000.0,1652168049.0
25108,43212,tt1672091,내 깡패 같은 애인,My Dear Desperado,"Romance,Comedy,Drama",800000.0,4214668.0,2010-05-20,100.0,6.6,6.0,Romance,Comedy,Drama,,,,,,,948880.0,4999017.71
25110,227159,tt2170439,Horrible Bosses 2,Horrible Bosses 2,Comedy,42000000.0,107670357.0,2014-11-26,108.0,6.1,1575.0,Comedy,,,,,,,,,45880800.0,117619097.99
25178,219343,tt2358592,ಲೂಸಿಯಾ,Lucia,"Fantasy,Romance,Thriller",79000.0,170000.0,2013-10-19,136.0,6.8,10.0,Fantasy,Romance,Thriller,,,,,,,87721.6,188768.0
25184,270946,tt1911658,Penguins of Madagascar,Penguins of Madagascar,"Family,Animation,Adventure,Comedy",132000000.0,373552094.0,2014-11-22,92.0,6.5,1375.0,Family,Animation,Adventure,Comedy,,,,,,144196800.0,408068307.49
25189,253331,tt2883434,Black or White,Black or White,Drama,9000000.0,21571189.0,2014-09-06,121.0,6.5,119.0,Drama,,,,,,,,,9831600.0,23564366.86
25194,256917,tt3007512,The Water Diviner,The Water Diviner,"War,Drama",22500000.0,15520023.0,2014-12-25,112.0,6.8,439.0,War,Drama,,,,,,,,24579000.0,16954073.13
25199,284293,tt3316960,Still Alice,Still Alice,Drama,5000000.0,43884652.0,2014-12-05,99.0,7.5,1126.0,Drama,,,,,,,,,5462000.0,47939593.84
25202,116149,tt1109624,Paddington,Paddington,"Family,Comedy",55000000.0,259207227.0,2014-11-27,95.0,7.0,899.0,Family,Comedy,,,,,,,,60082000.0,283157974.77
25206,294254,tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,Action,61000000.0,311256926.0,2015-09-09,132.0,6.5,3148.0,Action,,,,,,,,,66587600.0,339768060.42
25288,246860,tt2452254,Clouds of Sils Maria,Clouds of Sils Maria,Drama,6600000.0,1851517.0,2014-08-20,124.0,6.7,267.0,Drama,,,,,,,,,7209840.0,2022597.17
25322,110402,tt2328813,Трудно быть богом,Hard to Be a God,"Drama,Science,Fiction",7000000.0,1310673.0,2013-02-27,170.0,6.7,41.0,Drama,Science,Fiction,,,,,,,7772800.0,1455371.3
25330,245916,tt1216491,Kill the Messenger,Kill the Messenger,"Thriller,Crime,Drama,Mystery",5000000.0,2450846.0,2014-10-09,112.0,6.6,359.0,Thriller,Crime,Drama,Mystery,,,,,,5462000.0,2677304.17
25385,214086,tt1839642,The Face of Love,The Face of Love,"Drama,Romance",4000000.0,350006.0,2013-10-25,92.0,5.9,43.0,Drama,Romance,,,,,,,,4441600.0,388646.66
25390,122917,tt2310332,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,"Action,Adventure,Fantasy",250000000.0,956019788.0,2014-12-10,144.0,7.1,4884.0,Action,Adventure,Fantasy,,,,,,,273100000.0,1044356016.41
25392,273895,tt1020072,Selma,Selma,"History,Drama",20000000.0,66787908.0,2014-12-25,127.0,7.4,835.0,History,Drama,,,,,,,,21848000.0,72959110.7
25393,227306,tt1809398,Unbroken,Unbroken,"Drama,War",65000000.0,163442937.0,2014-12-25,137.0,7.3,1437.0,Drama,War,,,,,,,,71006000.0,178545064.38
25420,15603,tt0340110,Fat Pizza,Fat Pizza,Comedy,400000.0,7888102.0,2003-04-10,96.0,5.7,10.0,Comedy,,,,,,,,,562240.0,11087516.17
25456,172391,tt1487931,Khumba,Khumba,"Animation,Adventure,Family",20000000.0,27187375.0,2013-07-18,85.0,5.8,74.0,Animation,Adventure,Family,,,,,,,22208000.0,30188861.2
25457,252171,tt2326554,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,"Horror,Romance",1000000.0,395000.0,2014-01-19,99.0,6.9,258.0,Horror,Romance,,,,,,,,1092400.0,431498.0
25465,265177,tt3612616,Mommy,Mommy,Drama,4900000.0,3494070.0,2014-05-22,138.0,8.2,734.0,Drama,,,,,,,,,5352760.0,3816922.07
25466,241239,tt2937898,A Most Violent Year,A Most Violent Year,"Crime,Drama,Thriller",20000000.0,12007070.0,2014-12-30,125.0,6.5,550.0,Crime,Drama,Thriller,,,,,,,21848000.0,13116523.27
25467,228970,tt2305051,Wild,Wild,Drama,15000000.0,52501541.0,2014-12-05,115.0,7.0,961.0,Drama,,,,,,,,,16386000.0,57352683.39
25501,87093,tt1126590,Big Eyes,Big Eyes,Drama,10000000.0,28883511.0,2014-12-24,105.0,6.8,1236.0,Drama,,,,,,,,,10924000.0,31552347.42
25503,224141,tt2180411,Into the Woods,Into the Woods,"Fantasy,Comedy,Music",50000000.0,212902372.0,2014-12-25,125.0,5.6,1688.0,Fantasy,Comedy,Music,,,,,,,54620000.0,232574551.17
25532,228967,tt2788710,The Interview,The Interview,"Action,Comedy",44000000.0,12342632.0,2014-12-25,112.0,6.1,2340.0,Action,Comedy,,,,,,,,48065600.0,13483091.2
25534,207703,tt2802144,Kingsman: The Secret Service,Kingsman: The Secret Service,"Crime,Comedy,Action,Adventure",81000000.0,414351546.0,2015-01-29,130.0,7.6,6069.0,Crime,Comedy,Action,Adventure,,,,,,88419600.0,452306147.61
25539,181533,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,"Adventure,Comedy,Fantasy,Family",127000000.0,349424282.0,2014-12-17,97.0,6.1,1893.0,Adventure,Comedy,Fantasy,Family,,,,,,138734800.0,381711085.66
25583,51017,tt1787759,Madea's Big Happy Family,Madea's Big Happy Family,"Comedy,Drama",25000000.0,53213633.0,2011-04-22,106.0,6.7,51.0,Comedy,Drama,,,,,,,,28750000.0,61195677.95
25622,68737,tt1121096,Seventh Son,Seventh Son,"Adventure,Fantasy",95000000.0,114178613.0,2014-12-12,102.0,5.2,980.0,Adventure,Fantasy,,,,,,,,103778000.0,124728716.84
25623,64264,tt0907119,Glyanets,Gloss,"Comedy,Drama",2500000.0,4684165.0,2007-08-23,118.0,3.6,6.0,Comedy,Drama,,,,,,,,3118000.0,5842090.59
25705,15888,tt0918628,Fishtales,Fishtales,"Fantasy,Drama,Comedy,Science,Fiction,Romance,Family,Foreign",14000000.0,9216.0,2007-08-24,94.0,4.0,2.0,Fantasy,Drama,Comedy,Science,Fiction,Romance,Family,Foreign,,17460800.0,11494.2
25719,196867,tt1823664,Annie,Annie,"Comedy,Drama,Family",65000000.0,133821816.0,2014-12-19,119.0,6.0,472.0,Comedy,Drama,Family,,,,,,,71006000.0,146186951.8
25721,297222,tt2338151,PK,PK,"Comedy,Drama,Science,Fiction",13000000.0,120000000.0,2014-12-18,153.0,7.7,262.0,Comedy,Drama,Science,Fiction,,,,,,14201200.0,131088000.0
25732,116977,tt0249516,Foodfight!,Foodfight!,"Animation,Action,Comedy,Family",65000000.0,73706.0,2012-06-15,87.0,2.3,28.0,Animation,Action,Comedy,Family,,,,,,73222500.0,83029.81
25761,244049,tt3417422,ദൃശ്യം,Drishyam,"Crime,Thriller",750000.0,12000000.0,2013-12-19,160.0,8.1,23.0,Crime,Thriller,,,,,,,,832800.0,13324800.0
25797,198184,tt1823672,Chappie,Chappie,"Crime,Action,Science,Fiction",49000000.0,104399548.0,2015-03-04,120.0,6.6,3124.0,Crime,Action,Science,Fiction,,,,,,53488400.0,113962546.6
25815,232175,tt1657510,Gimme Shelter,Gimme Shelter,Drama,7500000.0,1359910.0,2013-10-17,101.0,6.4,90.0,Drama,,,,,,,,,8328000.0,1510044.06
25835,260346,tt2446042,Taken 3,Taken 3,"Thriller,Action",48000000.0,325771424.0,2014-12-16,109.0,6.1,2225.0,Thriller,Action,,,,,,,,52435200.0,355872703.58
25836,201088,tt2717822,Blackhat,Blackhat,"Crime,Drama,Mystery",70000000.0,17752940.0,2015-01-13,133.0,5.1,842.0,Crime,Drama,Mystery,,,,,,,76412000.0,19379109.3
25865,87101,tt1340138,Terminator Genisys,Terminator Genisys,"Science,Fiction,Action,Thriller,Adventure",155000000.0,440603537.0,2015-06-23,126.0,5.8,3677.0,Science,Fiction,Action,Thriller,Adventure,,,,,169198000.0,480962820.99
25878,288158,tt2339741,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,"Thriller,Horror,Drama",1000000.0,26501323.0,2014-12-30,90.0,5.0,389.0,Thriller,Horror,Drama,,,,,,,1092400.0,28950045.25
25950,208763,tt1224378,Viy,Forbidden Kingdom,"Thriller,Adventure,Mystery,Fantasy",26000000.0,34592118.0,2014-01-30,127.0,4.9,71.0,Thriller,Adventure,Mystery,Fantasy,,,,,,28402400.0,37788429.7
25977,54518,tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,"Documentary,Music,Family",13000000.0,98441954.0,2011-02-11,105.0,4.8,156.0,Documentary,Music,Family,,,,,,,14950000.0,113208247.1
25989,78383,tt1913166,Nurse 3-D,Nurse 3-D,"Horror,Thriller",10.0,10000000.0,2013-09-28,99.0,4.9,120.0,Horror,Thriller,,,,,,,,11.1,11104000.0
25999,121734,tt1764625,Las aventuras de Tadeo Jones,"Tad, the Lost Explorer","Animation,Comedy,Adventure,Family",10500000.0,23000000.0,2012-08-31,90.0,5.6,136.0,Animation,Comedy,Adventure,Family,,,,,,11828250.0,25909500.0
26017,209901,tt1662293,Nothing Left to Fear,Nothing Left to Fear,Horror,3000000.0,1675381.0,2013-09-26,100.0,4.6,59.0,Horror,,,,,,,,,3331200.0,1860343.06
26031,270303,tt3235888,It Follows,It Follows,"Horror,Thriller",2000000.0,14674076.0,2015-02-04,100.0,6.6,1894.0,Horror,Thriller,,,,,,,,2183200.0,16018221.36
26053,16191,tt0104418,Highway to Hell,Highway to Hell,"Fantasy,Action,Comedy,Science,Fiction",9000000.0,26055.0,1991-11-21,94.0,6.1,19.0,Fantasy,Action,Comedy,Science,Fiction,,,,,17084700.0,49460.21
26071,160704,tt2357377,베를린,The Berlin File,"Action,Drama,Thriller",9000000.0,48965210.0,2013-01-30,120.0,6.5,56.0,Action,Drama,Thriller,,,,,,,9993600.0,54370969.18
26115,31179,tt0080024,Tim,Tim,"Romance,Drama",600000.0,809000.0,1979-07-13,109.0,6.3,17.0,Romance,Drama,,,,,,,,2136540.0,2880768.1
26270,29996,tt0053290,Solomon and Sheba,Solomon and Sheba,"Drama,History,Romance,War",5000000.0,12200000.0,1959-12-25,139.0,5.4,8.0,Drama,History,Romance,War,,,,,,44511500.0,108608060.0
26408,34128,tt1144551,Peter and Vandy,Peter and Vandy,"Drama,Comedy,Romance",500000.0,11276.0,2009-01-01,78.0,6.5,8.0,Drama,Comedy,Romance,,,,,,,602700.0,13592.09
26523,34586,tt1272018,Kandagar,Kandahar,"Drama,Action",7000000.0,15172408.0,2010-02-04,103.0,6.4,12.0,Drama,Action,,,,,,,,8302700.0,17995993.13
26551,254869,tt3321428,Torrente 5: Operación Eurovegas,Torrente 5: Operación Eurovegas,"Action,Comedy",9272437.0,11672363.0,2014-10-03,105.0,5.2,69.0,Action,Comedy,,,,,,,,10129210.18,12750889.34
26553,76341,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,"Action,Adventure,Science,Fiction,Thriller",150000000.0,378858340.0,2015-05-13,120.0,7.3,9629.0,Action,Adventure,Science,Fiction,Thriller,,,,,163740000.0,413561763.94
26554,280092,tt3195644,Insidious: Chapter 3,Insidious: Chapter 3,"Drama,Horror,Thriller",10000000.0,104303851.0,2015-06-04,97.0,6.3,1005.0,Drama,Horror,Thriller,,,,,,,10916000.0,113858083.75
26555,140607,tt2488496,Star Wars: The Force Awakens,Star Wars: The Force Awakens,"Action,Adventure,Science,Fiction,Fantasy",245000000.0,2068223624.0,2015-12-15,136.0,7.5,7993.0,Action,Adventure,Science,Fiction,Fantasy,,,,,267442000.0,2257672907.96
26556,271969,tt2638144,Ben-Hur,Ben-Hur,"Adventure,Drama,Action",100000000.0,94061311.0,2016-08-17,125.0,5.3,642.0,Adventure,Drama,Action,,,,,,,107790000.0,101388687.13
26557,68735,tt0803096,Warcraft,Warcraft,"Action,Adventure,Fantasy",160000000.0,433677183.0,2016-05-25,123.0,6.3,2325.0,Action,Adventure,Fantasy,,,,,,,172464000.0,467460635.56
26558,99861,tt2395427,Avengers: Age of Ultron,Avengers: Age of Ultron,"Action,Adventure,Science,Fiction",280000000.0,1405403694.0,2015-04-22,141.0,7.3,6908.0,Action,Adventure,Science,Fiction,,,,,,305648000.0,1534138672.37
26560,166426,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,"Adventure,Action,Fantasy,Comedy",230000000.0,794191988.0,2017-05-23,129.0,6.6,2814.0,Adventure,Action,Fantasy,Comedy,,,,,,242696000.0,838031385.74
26562,102899,tt0478970,Ant-Man,Ant-Man,"Science,Fiction,Action,Adventure",130000000.0,519311965.0,2015-07-14,117.0,7.0,6029.0,Science,Fiction,Action,Adventure,,,,,,141908000.0,566880940.99
26563,166424,tt1502712,Fantastic Four,Fantastic Four,"Action,Adventure,Science,Fiction",120000000.0,167977596.0,2015-08-05,100.0,4.4,2322.0,Action,Adventure,Science,Fiction,,,,,,130992000.0,183364343.79
26564,293660,tt1431045,Deadpool,Deadpool,"Action,Adventure,Comedy",58000000.0,783112979.0,2016-02-09,108.0,7.4,11444.0,Action,Adventure,Comedy,,,,,,,62518200.0,844117480.06
26566,283995,tt3896198,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,"Action,Adventure,Comedy,Science,Fiction",200000000.0,863416141.0,2017-04-19,137.0,7.6,4858.0,Action,Adventure,Comedy,Science,Fiction,,,,,211040000.0,911076711.98
26567,271110,tt3498820,Captain America: Civil War,Captain America: Civil War,"Adventure,Action,Science,Fiction",250000000.0,1153304495.0,2016-04-27,147.0,7.1,7462.0,Adventure,Action,Science,Fiction,,,,,,269475000.0,1243146915.16
26568,284052,tt1211837,Doctor Strange,Doctor Strange,"Action,Adventure,Fantasy,Science,Fiction",165000000.0,677718395.0,2016-10-25,115.0,7.1,5880.0,Action,Adventure,Fantasy,Science,Fiction,,,,,177853500.0,730512657.97
26569,246655,tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,"Science,Fiction",178000000.0,543934787.0,2016-05-18,144.0,6.4,4831.0,Science,Fiction,,,,,,,,191866200.0,586307306.91
26609,68351,tt0108041,Sankofa,Sankofa,Drama,1000000.0,2691899.0,1993-05-28,124.0,6.9,5.0,Drama,,,,,,,,,1790800.0,4820652.73
26708,85870,tt2076176,Cloclo,My Way,Drama,27563396.0,29193330.0,2012-03-14,148.0,6.2,85.0,Drama,,,,,,,,,31050165.59,32886286.25
26742,19183,tt0451038,The Derby Stallion,The Derby Stallion,"Drama,Family",750000.0,4000000.0,2005-07-04,98.0,4.7,11.0,Drama,Family,,,,,,,,993825.0,5300400.0
26867,284276,tt3442006,Cake,Cake,Drama,7000000.0,2360281.0,2014-09-07,102.0,6.2,371.0,Drama,,,,,,,,,7646800.0,2578370.96
26978,164372,tt2243621,Снежная королева,The Snow Queen,"Animation,Fantasy",7000000.0,12400000.0,2012-10-11,76.0,5.1,47.0,Animation,Fantasy,,,,,,,,7885500.0,13968600.0
26997,67220,tt0064406,Hard Contract,Hard Contract,"Crime,Romance",4000000.0,1750000.0,1969-04-30,106.0,6.7,3.0,Crime,Romance,,,,,,,,28163600.0,12321575.0
27148,284536,tt2039393,The Gambler,The Gambler,"Thriller,Crime,Drama",25000000.0,39171130.0,2014-12-25,111.0,5.7,550.0,Thriller,Crime,Drama,,,,,,,27310000.0,42790542.41
27351,28284,tt0055279,Parrish,Parrish,"Drama,Romance",1500000.0,4200000.0,1961-05-04,138.0,6.0,3.0,Drama,Romance,,,,,,,,12980400.0,36345120.0
27477,210860,tt3045616,Mortdecai,Mortdecai,"Comedy,Adventure",60000000.0,30418560.0,2015-01-21,106.0,5.4,1078.0,Comedy,Adventure,,,,,,,,65496000.0,33204900.1
27478,216015,tt2322441,Fifty Shades of Grey,Fifty Shades of Grey,"Drama,Romance,Thriller",40000000.0,571006128.0,2015-02-11,125.0,5.2,3350.0,Drama,Romance,Thriller,,,,,,,43664000.0,623310289.32
27665,272693,tt1666801,The DUFF,The DUFF,"Romance,Comedy",8500000.0,43528634.0,2015-02-20,100.0,6.8,1372.0,Romance,Comedy,,,,,,,,9278600.0,47515856.87
27728,217708,tt3074732,Hross í oss,Of Horses and Men,"Drama,Romance,Comedy",10.0,11.0,2013-08-30,85.0,6.9,26.0,Drama,Romance,Comedy,,,,,,,11.1,12.21
27815,227719,tt2436386,Project Almanac,Project Almanac,"Science,Fiction,Thriller",12000000.0,32248241.0,2015-01-29,106.0,6.4,953.0,Science,Fiction,Thriller,,,,,,,13099200.0,35202179.88
27819,167073,tt2381111,Brooklyn,Brooklyn,"Drama,Romance",11000000.0,62076141.0,2015-10-20,111.0,7.2,1235.0,Drama,Romance,,,,,,,,12007600.0,67762315.52
27832,232572,tt1178665,A Walk in the Woods,A Walk in the Woods,"Adventure,Comedy,Drama",8000000.0,35991087.0,2015-09-02,104.0,5.7,266.0,Adventure,Comedy,Drama,,,,,,,8732800.0,39287870.57
27854,283235,tt2891174,99 Homes,99 Homes,Drama,8000000.0,1411927.0,2014-10-09,112.0,6.8,240.0,Drama,,,,,,,,,8739200.0,1542389.05
27856,251321,tt2494384,Aloft,Aloft,Drama,8000000.0,53086.0,2014-02-12,112.0,5.1,41.0,Drama,,,,,,,,,8739200.0,57991.15
27861,308453,tt3859304,The Bronze,The Bronze,"Drama,Comedy",3500000.0,615816.0,2016-01-22,108.0,5.5,112.0,Drama,Comedy,,,,,,,,3772650.0,663788.07
27862,308638,tt3534602,The D Train,The D Train,"Drama,Comedy",447524.0,771317.0,2015-05-08,101.0,4.5,79.0,Drama,Comedy,,,,,,,,488517.2,841969.64
27863,250124,tt3172532,The Diary of a Teenage Girl,The Diary of a Teenage Girl,"Drama,Romance",2000000.0,1477002.0,2015-08-07,98.0,6.8,286.0,Drama,Romance,,,,,,,,2183200.0,1612295.38
27864,308639,tt3850214,Dope,Dope,"Crime,Drama,Comedy",700000.0,17986781.0,2015-06-19,103.0,7.2,698.0,Crime,Drama,Comedy,,,,,,,764120.0,19634370.14
27917,230266,tt2667960,Miss Julie,Miss Julie,Drama,5500000.0,5000000.0,2014-09-07,120.0,5.8,46.0,Drama,,,,,,,,,6008200.0,5462000.0
27924,72784,tt1850397,The Loft,The Loft,Thriller,14000000.0,10076790.0,2014-10-14,108.0,6.4,500.0,Thriller,,,,,,,,,15293600.0,11007885.4
27948,167810,tt2366608,Lost River,Lost River,"Fantasy,Thriller",2000000.0,45431.0,2015-04-08,95.0,5.8,228.0,Fantasy,Thriller,,,,,,,,2183200.0,49592.48
27961,27873,tt0084887,Warlords of the 21st Century,Battletruck,"Science,Fiction",1000000.0,3000000.0,1982-01-01,91.0,4.2,5.0,Science,Fiction,,,,,,,,2679900.0,8039700.0
27965,320316,tt4142022,Italiano medio,Italiano medio,Comedy,1816720.0,4541800.0,2015-01-29,90.0,6.0,142.0,Comedy,,,,,,,,,1983131.55,4957828.88
28131,273248,tt3460252,The Hateful Eight,The Hateful Eight,"Crime,Drama,Mystery,Western",44000000.0,155760117.0,2015-12-25,167.0,7.6,4405.0,Crime,Drama,Mystery,Western,,,,,,48030400.0,170027743.72
28171,286565,tt3622592,Paper Towns,Paper Towns,"Drama,Mystery,Romance",12000000.0,85512300.0,2015-06-18,109.0,6.1,1997.0,Drama,Mystery,Romance,,,,,,,13099200.0,93345226.68
28175,252838,tt0884732,The Wedding Ringer,The Wedding Ringer,Comedy,23000000.0,79799880.0,2015-01-16,101.0,6.5,632.0,Comedy,,,,,,,,,25106800.0,87109549.01
28207,241251,tt3181822,The Boy Next Door,The Boy Next Door,Thriller,4000000.0,52425855.0,2015-01-23,91.0,4.1,1034.0,Thriller,,,,,,,,,4366400.0,57228063.32
28290,201085,tt2554274,Crimson Peak,Crimson Peak,"Mystery,Thriller,Fantasy,Horror,Drama",55000000.0,74679822.0,2015-10-13,119.0,6.4,1494.0,Mystery,Thriller,Fantasy,Horror,Drama,,,,,60038000.0,81520493.7
28348,243938,tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,Comedy,14000000.0,12314651.0,2015-02-20,93.0,5.0,360.0,Comedy,,,,,,,,,15282400.0,13442673.03
28443,256591,tt2381941,Focus,Focus,"Romance,Comedy,Crime,Drama",50100000.0,153962963.0,2015-02-25,105.0,6.7,2588.0,Romance,Comedy,Crime,Drama,,,,,,54689160.0,168065970.41
28450,228165,tt2279373,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,"Animation,Adventure,Comedy,Family",74000000.0,311594032.0,2015-02-05,93.0,5.7,733.0,Animation,Adventure,Comedy,Family,,,,,,80778400.0,340136045.33
28451,234212,tt1841642,Demonic,Demonic,"Thriller,Horror",3000000.0,3387000.0,2015-02-12,83.0,5.0,153.0,Thriller,Horror,,,,,,,,3274800.0,3697249.2
28476,268238,tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,"Drama,Comedy",10000000.0,85978266.0,2015-02-26,122.0,6.3,277.0,Drama,Comedy,,,,,,,,10916000.0,93853875.17
28526,290764,tt2401097,Tracers,Tracers,"Action,Crime,Drama",11000000.0,593683.0,2015-01-15,94.0,5.9,437.0,Action,Crime,Drama,,,,,,,12007600.0,648064.36
28533,309302,tt2909116,狼图腾,Wolf Totem,"Adventure,Drama",38000000.0,123205624.0,2015-02-19,116.0,6.4,137.0,Adventure,Drama,,,,,,,,41480800.0,134491259.16
